country;sector;year;ipt_arg_99_index;ipt_bench_99_index;brecha_anio_base;brecha_calculada
Denmark;All Industries Total;1999;1,0;1,0;1,22635482033192;1,22635482033192
Denmark;All Industries Total;1999;1,0;1,0;0,714462341187005;0,714462341187005
Denmark;All Industries Total;1999;1,0;1,0;0,527475135483544;0,527475135483544
Denmark;All Industries Total;1999;1,0;1,0;0,448443794173001;0,448443794173001
Denmark;All Industries Total;1999;1,0;1,0;0,435054256580369;0,435054256580369
Denmark;All Industries Total;1999;1,0;1,0;0,379032450598119;0,379032450598119
Denmark;All Industries Total;1999;1,0;1,0;0,369456664343798;0,369456664343798
Denmark;All Industries Total;1999;1,0;1,0;0,333116664572277;0,333116664572277
Denmark;All Industries Total;1999;1,0;1,0;0,320439920465933;0,320439920465933
Denmark;All Industries Total;1999;1,0;1,0;0,285260970224165;0,285260970224165
Denmark;All Industries Total;1999;1,0;1,0;0,236209998514887;0,236209998514887
Denmark;All Industries Total;1999;1,0;1,0;0,229748326822991;0,229748326822991
Denmark;All Industries Total;1999;1,0;1,0;0,18405973910251;0,18405973910251
Denmark;All Industries Total;1999;1,0;1,0;0,162200792630996;0,162200792630996
Denmark;All Industries Total;1999;1,0;1,0;0,09682514469561;0,09682514469561
Denmark;All Industries Total;2000;0,965079649905987;0,903858329263693;;1,3094198972869828
Denmark;All Industries Total;2001;0,915580950225421;0,804005638316911;;1,396541340261653
Denmark;All Industries Total;2002;0,765471847938947;0,788811013878235;;1,190069704951177
Denmark;All Industries Total;2003;1,33710786504849;0,88542043116625;;1,8519661596763501
Denmark;All Industries Total;2004;1,33832139366725;1,08955303435382;;1,506357965631791
Denmark;All Industries Total;2005;1,40617055728001;1,33516001077233;;1,2915785577877197
Denmark;All Industries Total;2006;0,957506214667155;1,46199824678615;;0,8031763132658494
Denmark;All Industries Total;2007;1,19581199816062;1,48985494869464;;0,9843171709030528
Denmark;All Industries Total;2008;1,19573665693264;2,7545204648362;;0,5323603261608436
Denmark;All Industries Total;2009;0,794020563672555;2,25233248890474;;0,432330018103153
Denmark;All Industries Total;2010;0,484973118483466;2,33834440048408;;0,25434624662666366
Denmark;All Industries Total;2011;3,61007425569526;2,55533481060346;;1,7325447713767603
Denmark;All Industries Total;2012;3,26615483552319;1,99163445260797;;2,0111445256679845
Denmark;All Industries Total;2013;2,66820669471323;2,07833803446521;;1,5744157530877552
Denmark;All Industries Total;2014;2,2709557802931;1,41773532658898;;1,9643987955239024
Denmark;All Industries Total;2015;1,78057117158297;1,15684672785917;;1,887555184821902
Denmark;All Industries Total;2016;1,49448415884463;1,07503496825922;;1,7048448713036433
Denmark;All Industries Total;2017;1,56425324794788;1,01853498287159;;1,883420346969657
Denmark;All Industries Total;2018;1,26280709536219;0,924304597675049;;1,6754753491891845
Denmark;All Industries Total;2019;1,41368089784516;1,08934945677107;;1,5914767962728276
Denmark;Chemicals;2000;1,02766805427473;;;
Denmark;Chemicals;2001;0,789967548128744;;;
Denmark;Chemicals;2002;0,349036265703714;;;
Denmark;Chemicals;2003;1,32618099157313;;;
Denmark;Chemicals;2004;1,51182216508516;;;
Denmark;Chemicals;2005;0,673693274515298;;;
Denmark;Chemicals;2006;1,22221745882431;;;
Denmark;Chemicals;2007;0,942830390184973;;;
Denmark;Chemicals;2008;1,10808441734827;;;
Denmark;Chemicals;2009;0,493379844940394;;;
Denmark;Chemicals;2010;0,81078636079285;;;
Denmark;Chemicals;2011;5,17567236058835;;;
Denmark;Chemicals;2012;3,21034870371465;;;
Denmark;Chemicals;2013;2,09726662565305;;;
Denmark;Chemicals;2014;1,95194749439607;;;
Denmark;Chemicals;2015;1,74773024549797;;;
Denmark;Chemicals;2016;1,46595073367026;;;
Denmark;Chemicals;2017;1,63131422416597;;;
Denmark;Chemicals;2018;1,42000085499233;;;
Denmark;Chemicals;2019;1,51257728410737;;;
Denmark;Computers and electronic products;2000;1,09797976334014;;;
Denmark;Computers and electronic products;2002;1,39738243711616;;;
Denmark;Computers and electronic products;2003;1,16726470458169;;;
Denmark;Computers and electronic products;2004;0,969747965361698;;;
Denmark;Computers and electronic products;2005;0,959197570478768;;;
Denmark;Computers and electronic products;2006;0,789578987669618;;;
Denmark;Computers and electronic products;2007;0,734933268673644;;;
Denmark;Computers and electronic products;2008;0,575028477402329;;;
Denmark;Computers and electronic products;2009;0,534103446865523;;;
Denmark;Computers and electronic products;2010;0,453860667065301;;;
Denmark;Computers and electronic products;2011;0,378601333597436;;;
Denmark;Computers and electronic products;2012;0,307891781857677;;;
Denmark;Computers and electronic products;2013;0,262228658104457;;;
Denmark;Computers and electronic products;2015;2,9244000396746;;;
Denmark;Computers and electronic products;2016;1,73157122772701;;;
Denmark;Computers and electronic products;2017;1,61411991817991;;;
Denmark;Computers and electronic products;2018;1,37949471308573;;;
Denmark;Computers and electronic products;2019;1,48199496897454;;;
Denmark;Electrical equipment;2004;0,885718282180473;2,20990732332489;;
Denmark;Electrical equipment;2005;0,906877702998108;2,20704184483812;;
Denmark;Electrical equipment;2006;0,880487433829062;1,92385457741266;;
Denmark;Electrical equipment;2007;0,80315906010408;2,01013802978235;;
Denmark;Electrical equipment;2008;0,665797703224174;1,98185820076797;;
Denmark;Electrical equipment;2014;3,30033723327955;2,02489746080635;;
Denmark;Electrical equipment;2016;1,46695023289412;2,01308443993385;;
Denmark;Electrical equipment;2017;2,43352763409494;1,98594170383678;;
Denmark;Electrical equipment;2018;1,22597615429898;1,96270487127809;;
Denmark;Finance and insurance;1999;1,0;1,0;0,218021803416954;0,218021803416954
Denmark;Finance and insurance;1999;1,0;1,0;0,127017373370726;0,127017373370726
Denmark;Finance and insurance;1999;1,0;1,0;0,0937747203249041;0,0937747203249041
Denmark;Finance and insurance;1999;1,0;1,0;0,0797244998884388;0,0797244998884388
Denmark;Finance and insurance;1999;1,0;1,0;0,0773441030534718;0,0773441030534718
Denmark;Finance and insurance;1999;1,0;1,0;0,0673845261280767;0,0673845261280767
Denmark;Finance and insurance;1999;1,0;1,0;0,0656821393851134;0,0656821393851134
Denmark;Finance and insurance;1999;1,0;1,0;0,0592216010849383;0,0592216010849383
Denmark;Finance and insurance;1999;1,0;1,0;0,0569679249337144;0,0569679249337144
Denmark;Finance and insurance;1999;1,0;1,0;0,0507137984387824;0,0507137984387824
Denmark;Finance and insurance;1999;1,0;1,0;0,0419934989511381;0,0419934989511381
Denmark;Finance and insurance;1999;1,0;1,0;0,0408447406211677;0,0408447406211677
Denmark;Finance and insurance;1999;1,0;1,0;0,0327222069749128;0,0327222069749128
Denmark;Finance and insurance;1999;1,0;1,0;0,0288361155668615;0,0288361155668615
Denmark;Finance and insurance;1999;1,0;1,0;0,0172136092366243;0,0172136092366243
Denmark;Finance and insurance;2000;0,484922264635989;0,185428911594182;;0,570157187161578
Denmark;Finance and insurance;2001;0,88330772535274;0,351407916084838;;0,548025057030982
Denmark;Finance and insurance;2002;0,529431554500738;0,20526328913147;;0,5623393388389168
Denmark;Finance and insurance;2004;0,808453150714804;0,047117765127049;;
Denmark;Finance and insurance;2005;1,1291102905694;0,195419627426443;;
Denmark;Finance and insurance;2006;1,05722345072042;0,215836975243708;;
Denmark;Finance and insurance;2007;0,870298793446114;0,412512620617816;;
Denmark;Finance and insurance;2008;0,666231095821764;0,805570841477205;;
Denmark;Finance and insurance;2011;0,658513438989953;0,0457158575210328;;
Denmark;Finance and insurance;2012;0,391038298124915;0,342770829086425;;
Denmark;Finance and insurance;2013;0,227915318988447;0,116433189230133;;
Denmark;Finance and insurance;2014;2,5963801242703;0,22098955609099;;
Denmark;Finance and insurance;2015;1,78891285463835;0,152572138696954;;
Denmark;Finance and insurance;2016;1,44379854094035;0,134305857580849;;
Denmark;Finance and insurance;2017;1,3658903482174;0,12458484176422;;
Denmark;Finance and insurance;2018;1,51607300151658;0,0843648762195712;;
Denmark;Finance and insurance;2019;1,73189167300428;0,106201003377567;;
Denmark;Food;1999;1,0;1,0;0,852768826023274;0,852768826023274
Denmark;Food;1999;1,0;1,0;0,496814789513346;0,496814789513346
Denmark;Food;1999;1,0;1,0;0,366789728865763;0,366789728865763
Denmark;Food;1999;1,0;1,0;0,311833803361108;0,311833803361108
Denmark;Food;1999;1,0;1,0;0,302523137259782;0,302523137259782
Denmark;Food;1999;1,0;1,0;0,263567323716147;0,263567323716147
Denmark;Food;1999;1,0;1,0;0,25690862113924;0,25690862113924
Denmark;Food;1999;1,0;1,0;0,231638920699315;0,231638920699315
Denmark;Food;1999;1,0;1,0;0,222823908917946;0,222823908917946
Denmark;Food;1999;1,0;1,0;0,198361566045363;0,198361566045363
Denmark;Food;1999;1,0;1,0;0,164253052859514;0,164253052859514
Denmark;Food;1999;1,0;1,0;0,159759808252415;0,159759808252415
Denmark;Food;1999;1,0;1,0;0,127989391838582;0,127989391838582
Denmark;Food;1999;1,0;1,0;0,112789363419749;0,112789363419749
Denmark;Food;1999;1,0;1,0;0,0673291804318596;0,0673291804318596
Denmark;Food;2001;1,0575240714759;0,595934571687466;;
Denmark;Food;2004;1,31063595455164;0,691110257480606;;
Denmark;Food;2005;1,48668527960219;0,536394980011288;;
Denmark;Food;2006;1,42802534760998;0,663833553200054;;
Denmark;Food;2007;7,64337220374092;0,793048327460957;;
Denmark;Food;2008;6,24140994934616;0,997200803550967;;
Denmark;Food;2009;1,06592098305531;0,437480652007004;;
Denmark;Food;2010;4,52723230813667;0,476129667518217;;
Denmark;Food;2011;3,23318023462342;2,7423359443195;;
Denmark;Food;2012;3,03974479664796;1,09213754014736;;
Denmark;Food;2013;2,42412948142488;0,979834191990746;;
Denmark;Food;2014;2,27433561279608;0,723819237315176;;
Denmark;Food;2015;2,02606406368558;0,719476899451098;;
Denmark;Food;2016;0,290066592945581;0,85070949068285;;
Denmark;Food;2018;1,41825949928271;0,718082304885737;;
Denmark;Information;2002;0,475081606774708;;;
Denmark;Information;2003;0,821412886185444;;;
Denmark;Information;2004;0,525640917236607;;;
Denmark;Information;2006;0,941582542345689;;;
Denmark;Information;2007;0,933157888581228;;;
Denmark;Information;2008;1,13590864751034;;;
Denmark;Information;2009;1,12282202949113;;;
Denmark;Information;2010;0,892310754018753;;;
Denmark;Information;2011;0,331717652039334;;;
Denmark;Information;2012;4,08238482491302;;;
Denmark;Information;2013;2,6009687653128;;;
Denmark;Information;2014;2,76623510565928;;;
Denmark;Information;2015;1,9597918082373;;;
Denmark;Information;2016;1,53288191547768;;;
Denmark;Information;2017;1,61139533669275;;;
Denmark;Information;2018;1,28510519315006;;;
Denmark;Information;2019;1,36725987460232;;;
Denmark;Machinery;2000;1,31552533363032;;;
Denmark;Machinery;2001;0,999947868577956;;;
Denmark;Machinery;2002;1,02086488663646;;;
Denmark;Machinery;2003;1,22255922126266;;;
Denmark;Machinery;2004;1,00723198896047;;;
Denmark;Machinery;2005;0,919886194639474;;;
Denmark;Machinery;2006;1,01717689764548;;;
Denmark;Machinery;2007;0,882280079348597;;;
Denmark;Machinery;2008;0,657755919122462;;;
Denmark;Machinery;2009;0,597035361599346;;;
Denmark;Machinery;2010;0,65081568406749;;;
Denmark;Machinery;2011;0,491700124316628;;;
Denmark;Machinery;2013;1,89507597805723;;;
Denmark;Machinery;2014;1,89042090670758;;;
Denmark;Machinery;2015;1,64540981070665;;;
Denmark;Machinery;2016;1,47427819890488;;;
Denmark;Machinery;2017;1,51861581021206;;;
Denmark;Machinery;2018;2,08660682095997;;;
Denmark;Machinery;2019;1,3159919142038;;;
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;5,91239320522257;5,91239320522257
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;3,44450253824431;3,44450253824431
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;2,54301638910072;2,54301638910072
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;2,16199748852054;2,16199748852054
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;2,09744503618678;2,09744503618678
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;1,82735766869545;1,82735766869545
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;1,78119173641707;1,78119173641707
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;1,60599254922851;1,60599254922851
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;1,54487655369761;1,54487655369761
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;1,37527491563336;1,37527491563336
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;1,13879471672567;1,13879471672567
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;1,1076422776663;1,1076422776663
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;0,887372506539482;0,887372506539482
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;0,781988090505203;0,781988090505203
Denmark;Manufacturing without Transportation Equipment;1999;1,0;1,0;0,466804808936187;0,466804808936187
Denmark;Manufacturing without Transportation Equipment;2000;5,38969268000882;2,60517498848091;;12,231801134442483
Denmark;Manufacturing without Transportation Equipment;2001;3,93863323212892;1,33860679158506;;17,396257441611162
Denmark;Manufacturing without Transportation Equipment;2002;11,1741651292986;2,94211675384933;;22,45528084433164
Denmark;Manufacturing without Transportation Equipment;2003;0,524501895781577;-2,48944936368783;;-1,2456816716092955
Denmark;Manufacturing without Transportation Equipment;2004;0,738784329578537;1,06603367263597;;4,097416022070288
Denmark;Manufacturing without Transportation Equipment;2005;3,32714381792814;-1,25155921784577;;-15,717500395846818
Denmark;Manufacturing without Transportation Equipment;2006;3,24045238717178;0,160800666312384;;119,14645078983847
Denmark;Manufacturing without Transportation Equipment;2007;4,00394422137498;1,61315461233345;;14,674906191604572
Denmark;Manufacturing without Transportation Equipment;2008;157,927621873929;-36,8305994551636;;-25,352022836909597
Denmark;Manufacturing without Transportation Equipment;2009;0,833898174438133;7,78138530507582;;0,6336061905557427
Denmark;Manufacturing without Transportation Equipment;2010;0,0695920225826307;2,23097142571121;;0,18442880832688122
Denmark;Manufacturing without Transportation Equipment;2011;0,924399515063823;2,41720946560884;;2,261042532529458
Denmark;Manufacturing without Transportation Equipment;2012;1,8947571959462;2,05752675316337;;5,444667756390235
Denmark;Manufacturing without Transportation Equipment;2013;-1,83076443711414;2,55969962724121;;-4,228698986069262
Denmark;Manufacturing without Transportation Equipment;2014;1,87919540623606;5,70798854398243;;1,946489917683646
Denmark;Manufacturing without Transportation Equipment;2015;0,566972583105001;5,68389997507299;;0,5897649259484816
Denmark;Manufacturing without Transportation Equipment;2016;0,500469484183066;1,50313584688576;;1,9685329066136565
Denmark;Manufacturing without Transportation Equipment;2017;0,46695677809142;2,40115570802249;;1,149793023707764
Denmark;Manufacturing without Transportation Equipment;2018;-1,6397347838187;6,65634606416809;;-1,4564682636326294
Denmark;Manufacturing without Transportation Equipment;2019;0,623240945370595;4,683481935232;;0,7867747931097905
Denmark;Mining;1999;1,0;1,0;0,123047921928473;0,123047921928473
Denmark;Mining;1999;1,0;1,0;0,0716865175736153;0,0716865175736153
Denmark;Mining;1999;1,0;1,0;0,052924910649124;0,052924910649124
Denmark;Mining;1999;1,0;1,0;0,0449951971973107;0,0449951971973107
Denmark;Mining;1999;1,0;1,0;0,0436517403534663;0,0436517403534663
Denmark;Mining;1999;1,0;1,0;0,038030718855846;0,038030718855846
Denmark;Mining;1999;1,0;1,0;0,0370699197625571;0,0370699197625571
Denmark;Mining;1999;1,0;1,0;0,0334236981465679;0,0334236981465679
Denmark;Mining;1999;1,0;1,0;0,0321517603735484;0,0321517603735484
Denmark;Mining;1999;1,0;1,0;0,0286220341873676;0,0286220341873676
Denmark;Mining;1999;1,0;1,0;0,02370044050393;0,02370044050393
Denmark;Mining;1999;1,0;1,0;0,0230521001861933;0,0230521001861933
Denmark;Mining;1999;1,0;1,0;0,018467875717348;0,018467875717348
Denmark;Mining;1999;1,0;1,0;0,0162746296075986;0,0162746296075986
Denmark;Mining;1999;1,0;1,0;0,0097150780897112;0,0097150780897112
Denmark;Mining;2000;1,58471015008372;2,02241979619413;;0,09641682265655735
Denmark;Mining;2001;0,981951080397317;2,15619058816397;;0,05603727265185537
Denmark;Mining;2002;29,9037816266251;2,01809225921864;;1,8233052379794212
Denmark;Mining;2003;12,829475338717;1,71431554191674;;0,9208574741711054
Denmark;Mining;2004;10,0581420913518;3,38721868112307;;0,3653834013432499
Denmark;Mining;2005;10,8862079723963;13,8348266876428;;0,09682269962087764
Denmark;Mining;2006;15,449432898846;7,6509090408886;;0,24846990116034562
Denmark;Mining;2007;22,045553030278;7,02981389948061;;0,38587927460499066
Denmark;Mining;2008;15,7435109696359;31,8226699809887;;0,06087504002112738
Denmark;Mining;2010;13,9815298082703;13,2158783549664;;
Denmark;Mining;2011;16,1398448039938;15,5186871556066;;
Denmark;Mining;2012;11,1839183176594;12,6630478182572;;
Denmark;Mining;2013;7,92446070120066;9,1898604125525;;
Denmark;Mining;2014;7,20844307652629;4,4184063924079;;
Denmark;Mining;2015;5,96960546145188;1,0174743085365;;
Denmark;Mining;2016;6,12589411479908;0,914691265015252;;
Denmark;Mining;2017;4,75605876252886;1,14064344015241;;
Denmark;Mining;2018;2,35610090758954;1,03464259600076;;
Denmark;Primary and fabricated metals;1999;1,0;1,0;2,18324611477255;2,18324611477255
Denmark;Primary and fabricated metals;1999;1,0;1,0;1,27193786389297;1,27193786389297
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,939049629920221;0,939049629920221
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,798352283605062;0,798352283605062
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,774515254188239;0,774515254188239
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,674781157476991;0,674781157476991
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,657733645787039;0,657733645787039
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,593038533086674;0,593038533086674
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,570470470516779;0,570470470516779
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,507842342699474;0,507842342699474
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,420518232552369;0,420518232552369
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,40901469427586;0,40901469427586
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,327676544846002;0,327676544846002
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,288761657273711;0,288761657273711
Denmark;Primary and fabricated metals;1999;1,0;1,0;0,172375170272308;0,172375170272308
Denmark;Primary and fabricated metals;2000;0,935809883115242;1,08759207453087;;1,8785566200069945
Denmark;Primary and fabricated metals;2001;1,04325258877285;1,04265476336283;;2,1844979193483325
Denmark;Primary and fabricated metals;2002;1,31659207463264;0,983057455375418;;2,923984265583263
Denmark;Primary and fabricated metals;2003;0,912860858711325;1,27048493235359;;1,5686922940655232
Denmark;Primary and fabricated metals;2004;5,80021364709428;1,28279342583524;;9,871654823631566
Denmark;Primary and fabricated metals;2005;9,55505137045146;1,61849735288129;;12,889133704082337
Denmark;Primary and fabricated metals;2006;5,08072901940686;1,90010328633349;;5,837831012458612
Denmark;Primary and fabricated metals;2007;0,558321397907109;1,79962892238537;;0,6773357593960971
Denmark;Primary and fabricated metals;2008;0,589773251857409;1,83572118192346;;0,7014246898678256
Denmark;Primary and fabricated metals;2009;0,555891120832206;1,80048071902136;;0,674068384610718
Denmark;Primary and fabricated metals;2010;0,511739581717737;1,88780107235642;;0,591827957892822
Denmark;Primary and fabricated metals;2011;0,449195993349987;1,61684346924624;;0,6065555670085695
Denmark;Primary and fabricated metals;2012;0,352944341221038;1,7629485735166;;0,4370883945665662
Denmark;Primary and fabricated metals;2013;0,300393648185198;1,784255318377;;0,36756693873791957
Denmark;Primary and fabricated metals;2014;0,23225033881613;1,79885995611649;;0,2818783353038786
Denmark;Primary and fabricated metals;2015;0,228238020451877;1,76252439986874;;0,2827193606125669
Denmark;Primary and fabricated metals;2016;0,209957228158976;1,96720217349661;;0,23301534983144842
Denmark;Professional services;1999;1,0;1,0;1,49045878884599;1,49045878884599
Denmark;Professional services;1999;1,0;1,0;0,868326733883947;0,868326733883947
Denmark;Professional services;1999;1,0;1,0;0,641070543814057;0,641070543814057
Denmark;Professional services;1999;1,0;1,0;0,545019258086894;0,545019258086894
Denmark;Professional services;1999;1,0;1,0;0,528746191228381;0,528746191228381
Denmark;Professional services;1999;1,0;1,0;0,460659702955215;0,460659702955215
Denmark;Professional services;1999;1,0;1,0;0,449021705088497;0,449021705088497
Denmark;Professional services;1999;1,0;1,0;0,404855635735529;0,404855635735529
Denmark;Professional services;1999;1,0;1,0;0,389448867356588;0,389448867356588
Denmark;Professional services;1999;1,0;1,0;0,346693887557163;0,346693887557163
Denmark;Professional services;1999;1,0;1,0;0,287079450794285;0,287079450794285
Denmark;Professional services;1999;1,0;1,0;0,279226213538514;0,279226213538514
Denmark;Professional services;1999;1,0;1,0;0,223698273346196;0,223698273346196
Denmark;Professional services;1999;1,0;1,0;0,197131851994695;0,197131851994695
Denmark;Professional services;1999;1,0;1,0;0,117677107391967;0,117677107391967
Denmark;Professional services;2000;1,03349046922556;0,878900221680032;;1,752616412021549
Denmark;Professional services;2001;1,10698424853562;0,864788337919107;;1,9078823453078555
Denmark;Professional services;2002;1,36474431300286;0,893988344286388;;2,275303888292167
Denmark;Professional services;2003;1,08071179605224;0,869962295671586;;1,8515243736995959
Denmark;Professional services;2004;0,860355664391018;0,908092448386044;;1,4121080555224343
Denmark;Professional services;2005;0,840622480337679;1,387810481587;;0,902798458827078
Denmark;Professional services;2006;0,879498065491991;1,45961122516462;;0,8980854619953618
Denmark;Professional services;2007;0,671972896304112;1,4305142663021;;0,7001313672682024
Denmark;Professional services;2008;0,60233028885672;1,60391169374608;;0,5597243765446149
Denmark;Professional services;2009;0,554452261239143;1,74281871740501;;0,47416764434907704
Denmark;Professional services;2010;0,491637193770663;1,59219490978368;;0,4602231623002858
Denmark;Professional services;2011;0,413797179283723;1,60761762240973;;0,38364075764399375
Denmark;Professional services;2012;0,282788034176029;1,54244908408069;;0,2732562878529957
Denmark;Professional services;2013;0,32892306088563;1,63721247543118;;0,29943961111217376
Denmark;Professional services;2014;0,356453661048455;1,78907294940203;;0,2969579815644584
Denmark;Professional services;2015;0,277661844663363;1,69070081918743;;0,24477632707636435
Denmark;Professional services;2016;0,315770121025876;1,96034247794434;;0,24008169869966048
Denmark;Professional services;2017;0,218085379476968;1,75366831446275;;0,18535276476147122
Denmark;Professional services;2018;0,244008497140732;1,65595609809913;;0,2196221322135163
Denmark;Professional services;2019;1,18912453462957;2,87576885227336;;0,6163016586920624
Denmark;Total Manufacturing;1999;1,0;1,0;1,79345621929871;1,79345621929871
Denmark;Total Manufacturing;1999;1,0;1,0;1,04485007765513;1,04485007765513
Denmark;Total Manufacturing;1999;1,0;1,0;0,771394662111203;0,771394662111203
Denmark;Total Manufacturing;1999;1,0;1,0;0,655816977543087;0,655816977543087
Denmark;Total Manufacturing;1999;1,0;1,0;0,636235736395815;0,636235736395815
Denmark;Total Manufacturing;1999;1,0;1,0;0,554307851668279;0,554307851668279
Denmark;Total Manufacturing;1999;1,0;1,0;0,540303949104551;0,540303949104551
Denmark;Total Manufacturing;1999;1,0;1,0;0,487159298372955;0,487159298372955
Denmark;Total Manufacturing;1999;1,0;1,0;0,468620466722399;0,468620466722399
Denmark;Total Manufacturing;1999;1,0;1,0;0,417173767893081;0,417173767893081
Denmark;Total Manufacturing;1999;1,0;1,0;0,345440229755369;0,345440229755369
Denmark;Total Manufacturing;1999;1,0;1,0;0,335990497026498;0,335990497026498
Denmark;Total Manufacturing;1999;1,0;1,0;0,269174205004183;0,269174205004183
Denmark;Total Manufacturing;1999;1,0;1,0;0,237207059079773;0,237207059079773
Denmark;Total Manufacturing;1999;1,0;1,0;0,141599849456162;0,141599849456162
Denmark;Total Manufacturing;2000;0,978798760586421;0,819352397798836;;2,1424636448633088
Denmark;Total Manufacturing;2001;0,729756323150077;0,716199578589462;;1,8274040581030324
Denmark;Total Manufacturing;2002;1,33235978753019;0,966678180734689;;2,471897054171069
Denmark;Total Manufacturing;2003;1,34028189618494;0,988270188982857;;2,432266933803104
Denmark;Total Manufacturing;2004;0,614590138135651;1,18259803376492;;0,932050006924113
Denmark;Total Manufacturing;2005;1,06189128188578;1,3452313206263;;1,4157085807595327
Denmark;Total Manufacturing;2006;0,558870826948793;1,38736679305373;;0,7224552046324697
Denmark;Total Manufacturing;2007;4,57861773062958;1,59685289621074;;5,142333689142315
Denmark;Total Manufacturing;2008;9,63508003641671;1,36068382725091;;12,69956610689247
Denmark;Total Manufacturing;2009;4,16351049788621;1,43768924618851;;5,193802357738723
Denmark;Total Manufacturing;2010;4,01795941422206;1,56297710689855;;4,61045415733916
Denmark;Total Manufacturing;2011;3,98514469381129;1,75254214677258;;4,078180116285997
Denmark;Total Manufacturing;2012;2,73488919414887;1,47350180166326;;3,328739760482525
Denmark;Total Manufacturing;2013;2,42950202730087;1,7591454952227;;2,476887518681317
Denmark;Total Manufacturing;2014;2,09774926414995;1,72725736131831;;2,1781475931574827
Denmark;Total Manufacturing;2015;1,73399187546699;1,71990336299748;;1,8081472367434779
Denmark;Total Manufacturing;2016;1,4641717972885;1,67451837534559;;1,5681691253026038
Denmark;Total Manufacturing;2017;1,62653188752659;1,6545967112548;;1,763036097998754
Denmark;Total Manufacturing;2018;1,43567289293014;1,27143952439052;;2,025119110512473
Denmark;Total Manufacturing;2019;1,30182406938506;1,30137436114763;;1,7940759733520928
Denmark;Transportation Equipment;1999;1,0;1,0;2,04147688654057;2,04147688654057
Denmark;Transportation Equipment;1999;1,0;1,0;1,18934449610771;1,18934449610771
Denmark;Transportation Equipment;1999;1,0;1,0;0,878072381224102;0,878072381224102
Denmark;Transportation Equipment;1999;1,0;1,0;0,746511226228109;0,746511226228109
Denmark;Transportation Equipment;1999;1,0;1,0;0,724222055864327;0,724222055864327
Denmark;Transportation Equipment;1999;1,0;1,0;0,630964199199264;0,630964199199264
Denmark;Transportation Equipment;1999;1,0;1,0;0,61502366878788;0,61502366878788
Denmark;Transportation Equipment;1999;1,0;1,0;0,554529537431695;0,554529537431695
Denmark;Transportation Equipment;1999;1,0;1,0;0,533426933470235;0,533426933470235
Denmark;Transportation Equipment;1999;1,0;1,0;0,474865567199508;0,474865567199508
Denmark;Transportation Equipment;1999;1,0;1,0;0,393211853815202;0,393211853815202
Denmark;Transportation Equipment;1999;1,0;1,0;0,382455298543661;0,382455298543661
Denmark;Transportation Equipment;1999;1,0;1,0;0,306398847128729;0,306398847128729
Denmark;Transportation Equipment;1999;1,0;1,0;0,270010900307885;0,270010900307885
Denmark;Transportation Equipment;1999;1,0;1,0;0,161181977397483;0,161181977397483
Denmark;Transportation Equipment;2000;0,996639413296891;0,737922782275936;;2,757221182663176
Denmark;Transportation Equipment;2002;1,19449154993207;0,501394121277663;;
Denmark;Transportation Equipment;2003;0,823083838216381;0,501181556107017;;
Denmark;Transportation Equipment;2004;0,798858657538219;1,65447607093842;;
Denmark;Transportation Equipment;2005;0,907334453196232;1,60512134170045;;
Denmark;Transportation Equipment;2006;0,888380692389904;1,71009295770015;;
Denmark;Transportation Equipment;2007;0,799558930690096;1,65540778923253;;
Denmark;Transportation Equipment;2008;0,837073272724339;1,72962170248841;;
Denmark;Transportation Equipment;2009;0,549472658970675;1,17117661677731;;
Denmark;Transportation Equipment;2010;0,697799447213096;1,12973861576862;;
Denmark;Transportation Equipment;2011;0,573420120804241;1,08962424041867;;
Denmark;Transportation Equipment;2012;0,522193767186116;1,0635299312375;;
Denmark;Transportation Equipment;2013;0,37544217514955;0,925050462092845;;
Denmark;Transportation Equipment;2014;0,466754668847125;0,396483418899146;;
